tourney_id,match_num,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2019-6795,276-2019-6795,110748,126535,5-7 6-3 7-6(2),3,R32,182.0,5.0,5.0,122.0,79.0,55.0,18.0,17.0,6.0,10.0,2.0,6.0,118.0,76.0,50.0,20.0,16.0,7.0,11.0,180.0,288.0,307.0,105.0
2019-6795,277-2019-6795,105948,202398,6-4 6-2,3,R32,73.0,0.0,4.0,53.0,37.0,24.0,6.0,9.0,6.0,9.0,0.0,4.0,60.0,33.0,15.0,12.0,9.0,2.0,8.0,165.0,318.0,479.0,15.0
2019-6795,278-2019-6795,126652,144972,7-6(6) 6-3,3,R32,113.0,2.0,5.0,76.0,47.0,32.0,14.0,11.0,0.0,2.0,0.0,4.0,75.0,62.0,39.0,3.0,10.0,3.0,6.0,184.0,281.0,384.0,43.0
2019-6795,279-2019-6795,126120,126512,6-3 2-6 7-6(5),3,R32,136.0,3.0,3.0,93.0,56.0,34.0,18.0,15.0,6.0,11.0,5.0,4.0,96.0,49.0,31.0,23.0,14.0,3.0,7.0,269.0,147.0,488.0,14.0
2019-6795,280-2019-6795,104297,202227,6-3 6-2,3,R32,62.0,2.0,1.0,46.0,29.0,26.0,10.0,9.0,0.0,0.0,4.0,2.0,45.0,20.0,16.0,10.0,8.0,4.0,7.0,236.0,193.0,,
2019-6795,281-2019-6795,111795,106021,6-3 6-7(2) 6-1,3,R32,152.0,0.0,2.0,106.0,74.0,47.0,17.0,15.0,3.0,6.0,6.0,0.0,111.0,63.0,39.0,20.0,13.0,15.0,21.0,144.0,375.0,322.0,86.0
2019-6795,282-2019-6795,103708,105943,4-6 6-3 7-5,3,R32,137.0,2.0,4.0,90.0,51.0,38.0,24.0,16.0,0.0,2.0,11.0,2.0,91.0,55.0,41.0,19.0,15.0,3.0,6.0,,,175.0,298.0
2019-6795,283-2019-6795,207830,104873,6-3 6-2,3,R32,73.0,2.0,1.0,52.0,33.0,29.0,10.0,8.0,6.0,6.0,0.0,3.0,59.0,35.0,25.0,5.0,9.0,6.0,10.0,477.0,15.0,226.0,207.0
2019-6795,284-2019-6795,131905,105477,6-3 6-4,3,R32,92.0,3.0,1.0,64.0,30.0,21.0,16.0,9.0,3.0,5.0,2.0,4.0,65.0,33.0,22.0,11.0,10.0,3.0,8.0,332.0,77.0,210.0,237.0
2019-6795,285-2019-6795,144684,105413,3-6 6-0 7-5,3,R32,99.0,2.0,2.0,68.0,42.0,32.0,14.0,13.0,2.0,5.0,2.0,5.0,83.0,42.0,29.0,17.0,14.0,7.0,13.0,295.0,118.0,120.0,474.0
2019-6795,286-2019-6795,126151,104593,6-4 4-6 6-1,3,R16,123.0,0.0,2.0,83.0,47.0,27.0,17.0,14.0,5.0,11.0,0.0,20.0,105.0,55.0,33.0,15.0,13.0,12.0,20.0,534.0,8.0,250.0,177.0
2019-6795,287-2019-6795,106249,105406,2-6 6-4 6-3,3,R16,125.0,2.0,0.0,74.0,52.0,33.0,14.0,13.0,5.0,9.0,1.0,2.0,96.0,54.0,34.0,19.0,14.0,6.0,11.0,171.0,301.0,183.0,283.0
2019-6795,288-2019-6795,106210,104735,6-2 6-1,3,R16,70.0,3.0,2.0,48.0,21.0,16.0,17.0,7.0,5.0,5.0,0.0,7.0,50.0,22.0,11.0,11.0,8.0,2.0,7.0,135.0,395.0,229.0,201.0
2019-6795,289-2019-6795,110748,105948,7-6(6) 6-3,3,R16,97.0,2.0,3.0,63.0,37.0,25.0,13.0,10.0,2.0,5.0,2.0,5.0,81.0,47.0,25.0,15.0,11.0,6.0,11.0,180.0,288.0,165.0,318.0
2019-6795,290-2019-6795,126120,126652,4-6 6-0 6-1,3,R16,105.0,4.0,1.0,80.0,44.0,30.0,18.0,12.0,7.0,10.0,1.0,3.0,59.0,33.0,17.0,7.0,11.0,1.0,8.0,269.0,147.0,184.0,281.0
2019-6795,291-2019-6795,104297,111795,7-6(4) 6-1,3,R16,92.0,2.0,1.0,70.0,41.0,29.0,16.0,10.0,3.0,5.0,0.0,3.0,64.0,46.0,27.0,5.0,9.0,3.0,7.0,236.0,193.0,144.0,375.0
2019-6795,292-2019-6795,207830,103708,6-4 6-4,3,R16,100.0,5.0,0.0,59.0,33.0,23.0,16.0,10.0,2.0,3.0,3.0,1.0,77.0,43.0,27.0,17.0,10.0,7.0,10.0,477.0,15.0,,
2019-6795,293-2019-6795,144684,131905,4-6 6-2 6-2,3,R16,102.0,1.0,5.0,81.0,53.0,36.0,16.0,13.0,3.0,5.0,4.0,8.0,78.0,38.0,24.0,19.0,13.0,3.0,8.0,295.0,118.0,332.0,77.0
2019-6795,294-2019-6795,126151,106249,1-6 6-4 7-6(4),3,QF,153.0,1.0,6.0,107.0,63.0,38.0,22.0,14.0,4.0,9.0,2.0,2.0,111.0,67.0,43.0,22.0,15.0,4.0,8.0,534.0,8.0,171.0,301.0
2019-6795,295-2019-6795,110748,106210,7-6(2) 1-6 6-2,3,QF,131.0,8.0,6.0,91.0,52.0,39.0,17.0,13.0,6.0,10.0,7.0,5.0,88.0,51.0,38.0,14.0,14.0,8.0,12.0,180.0,288.0,135.0,395.0
2019-6795,296-2019-6795,104297,126120,6-7(5) 6-3 2-0 RET,3,QF,120.0,1.0,4.0,74.0,42.0,32.0,15.0,12.0,3.0,6.0,2.0,2.0,83.0,52.0,26.0,17.0,11.0,5.0,10.0,236.0,193.0,269.0,147.0
2019-6795,297-2019-6795,207830,144684,6-4 6-2,3,QF,59.0,4.0,1.0,53.0,35.0,25.0,14.0,9.0,5.0,5.0,1.0,2.0,45.0,29.0,22.0,6.0,9.0,0.0,3.0,477.0,15.0,295.0,118.0
2019-6795,298-2019-6795,110748,126151,6-0 4-6 7-5,3,SF,147.0,2.0,3.0,89.0,59.0,38.0,15.0,14.0,5.0,9.0,1.0,3.0,91.0,60.0,31.0,15.0,14.0,10.0,17.0,180.0,288.0,534.0,8.0
2019-6795,299-2019-6795,104297,207830,6-3 6-0,3,SF,53.0,3.0,0.0,39.0,20.0,19.0,13.0,8.0,0.0,0.0,0.0,3.0,37.0,22.0,11.0,6.0,7.0,0.0,4.0,236.0,193.0,477.0,15.0
2019-6795,300-2019-6795,110748,104297,6-3 3-6 6-4,3,F,132.0,1.0,5.0,86.0,48.0,33.0,20.0,14.0,4.0,7.0,3.0,4.0,89.0,47.0,33.0,19.0,14.0,0.0,4.0,180.0,288.0,236.0,193.0
2019-6809,221-2019-6809,106120,126590,6-1 6-3,3,Q1,74.0,1.0,0.0,48.0,22.0,15.0,18.0,8.0,0.0,1.0,3.0,7.0,63.0,41.0,25.0,4.0,8.0,5.0,10.0,625.0,36.0,899.0,13.0
2019-6809,222-2019-6809,200346,126107,2-6 6-3 6-4,3,Q1,132.0,4.0,2.0,109.0,66.0,48.0,20.0,14.0,12.0,14.0,1.0,0.0,86.0,61.0,40.0,14.0,13.0,3.0,5.0,662.0,32.0,475.0,62.0
2019-6809,239-2019-6809,105691,110751,6-3 6-4,3,R64,87.0,5.0,5.0,59.0,32.0,24.0,16.0,10.0,3.0,4.0,2.0,1.0,55.0,31.0,20.0,13.0,9.0,1.0,4.0,401.0,85.0,329.0,117.0
2019-6809,240-2019-6809,144923,123809,7-6(4) 7-6(1),3,R64,135.0,3.0,5.0,95.0,58.0,44.0,19.0,12.0,2.0,4.0,3.0,1.0,93.0,57.0,37.0,20.0,12.0,10.0,12.0,395.0,87.0,346.0,111.0
2019-6809,243-2019-6809,105596,104729,7-6(8) 7-6(5),3,R64,103.0,7.0,2.0,77.0,48.0,38.0,16.0,12.0,2.0,5.0,5.0,6.0,88.0,59.0,47.0,8.0,12.0,7.0,10.0,464.0,65.0,360.0,102.0
2019-6809,244-2019-6809,103926,105438,6-2 6-4,3,R64,72.0,1.0,3.0,49.0,33.0,24.0,10.0,9.0,1.0,2.0,7.0,1.0,47.0,29.0,20.0,5.0,9.0,4.0,8.0,1124.0,6.0,1850.0,1.0
2019-6809,247-2019-6809,123993,106324,6-4 6-2,3,R64,71.0,3.0,0.0,45.0,24.0,20.0,15.0,9.0,1.0,2.0,2.0,2.0,65.0,46.0,29.0,6.0,9.0,9.0,13.0,477.0,62.0,427.0,77.0
2019-6809,248-2019-6809,106057,106120,3-6 6-4 6-4,3,R64,146.0,7.0,4.0,112.0,63.0,43.0,26.0,15.0,6.0,9.0,1.0,1.0,101.0,65.0,39.0,22.0,14.0,6.0,9.0,278.0,153.0,625.0,36.0
2019-6809,251-2019-6809,111584,200346,6-4 6-3,3,R64,77.0,4.0,2.0,58.0,38.0,27.0,11.0,9.0,2.0,3.0,2.0,3.0,61.0,32.0,21.0,11.0,10.0,3.0,7.0,314.0,125.0,662.0,32.0
2019-6809,252-2019-6809,106361,105217,7-6(3) 6-3,3,R64,89.0,3.0,2.0,72.0,43.0,32.0,20.0,11.0,1.0,1.0,5.0,1.0,68.0,40.0,26.0,18.0,10.0,5.0,6.0,382.0,91.0,565.0,43.0
2019-6809,255-2019-6809,200687,122310,6-1 7-5,3,R64,73.0,1.0,4.0,59.0,42.0,31.0,9.0,10.0,0.0,1.0,1.0,3.0,50.0,30.0,18.0,8.0,9.0,3.0,7.0,,,1305.0,4.0
2019-6809,256-2019-6809,105860,105899,6-1 6-2,3,R64,61.0,3.0,0.0,47.0,27.0,19.0,17.0,8.0,2.0,2.0,3.0,4.0,47.0,26.0,18.0,6.0,7.0,2.0,6.0,363.0,101.0,392.0,88.0
2019-6809,259-2019-6809,122351,106354,6-4 7-5,3,R64,104.0,3.0,6.0,76.0,45.0,34.0,11.0,11.0,4.0,7.0,0.0,1.0,82.0,60.0,34.0,8.0,11.0,3.0,8.0,419.0,79.0,374.0,96.0
2019-6809,260-2019-6809,126535,127157,6-3 6-4,3,R64,95.0,2.0,2.0,73.0,40.0,29.0,21.0,10.0,3.0,3.0,2.0,1.0,49.0,34.0,26.0,7.0,9.0,3.0,5.0,333.0,115.0,449.0,69.0
2019-6809,263-2019-6809,125847,122638,6-2 3-6 6-1,3,R64,117.0,4.0,2.0,76.0,39.0,32.0,18.0,12.0,6.0,8.0,2.0,3.0,84.0,58.0,34.0,11.0,12.0,6.0,11.0,307.0,129.0,340.0,113.0
2019-6809,264-2019-6809,106021,106223,6-2 2-6 7-6(1),3,R64,134.0,4.0,2.0,88.0,61.0,49.0,11.0,14.0,10.0,13.0,0.0,6.0,113.0,82.0,48.0,17.0,14.0,10.0,13.0,355.0,105.0,700.0,27.0
2019-6809,267-2019-6809,109699,202260,6-1 6-3,3,R64,70.0,4.0,2.0,53.0,36.0,28.0,7.0,8.0,3.0,4.0,1.0,3.0,53.0,22.0,12.0,12.0,8.0,3.0,8.0,275.0,155.0,1289.0,4.0
2019-6809,268-2019-6809,105747,111512,6-4 6-3,3,R64,72.0,0.0,1.0,50.0,32.0,23.0,14.0,9.0,0.0,0.0,2.0,6.0,59.0,35.0,25.0,10.0,10.0,1.0,4.0,328.0,118.0,327.0,119.0
2019-6809,270-2019-6809,105691,126652,6-3 6-4,3,R32,79.0,2.0,6.0,67.0,36.0,25.0,13.0,10.0,3.0,6.0,2.0,4.0,47.0,24.0,15.0,9.0,9.0,3.0,8.0,401.0,85.0,190.0,265.0
2019-6809,271-2019-6809,144923,144817,6-4 6-3,3,R32,82.0,4.0,4.0,53.0,34.0,29.0,8.0,9.0,1.0,2.0,3.0,2.0,54.0,30.0,22.0,10.0,10.0,2.0,6.0,395.0,87.0,303.0,134.0
2019-6809,272-2019-6809,106234,105596,4-6 6-1 6-2,3,R32,116.0,1.0,1.0,54.0,44.0,18.0,6.0,13.0,0.0,7.0,2.0,1.0,74.0,56.0,17.0,7.0,12.0,5.0,15.0,270.0,161.0,464.0,65.0
2019-6809,273-2019-6809,123828,103926,6-2 6-4,3,R32,95.0,1.0,2.0,61.0,43.0,33.0,7.0,9.0,1.0,2.0,1.0,0.0,67.0,40.0,25.0,10.0,9.0,7.0,11.0,258.0,170.0,1124.0,6.0
2019-6809,274-2019-6809,106353,123993,6-1 6-4,3,R32,75.0,0.0,4.0,53.0,30.0,22.0,10.0,9.0,3.0,6.0,2.0,4.0,51.0,29.0,12.0,9.0,8.0,5.0,11.0,239.0,186.0,477.0,62.0
2019-6809,275-2019-6809,106057,106177,6-4 6-0,3,R32,74.0,0.0,1.0,42.0,20.0,16.0,15.0,8.0,1.0,2.0,2.0,2.0,58.0,29.0,12.0,15.0,8.0,9.0,14.0,278.0,153.0,305.0,130.0
2019-6809,276-2019-6809,134840,111584,7-6(7) 6-2,3,R32,88.0,0.0,1.0,61.0,42.0,30.0,11.0,10.0,2.0,4.0,6.0,4.0,72.0,40.0,25.0,15.0,10.0,5.0,9.0,277.0,154.0,314.0,125.0
2019-6809,277-2019-6809,105751,106361,6-3 6-4,3,R32,84.0,0.0,2.0,59.0,34.0,19.0,12.0,9.0,4.0,8.0,0.0,4.0,69.0,51.0,24.0,6.0,10.0,5.0,12.0,254.0,172.0,382.0,91.0
2019-6809,278-2019-6809,105064,200687,6-2 6-4,3,R32,77.0,8.0,3.0,51.0,25.0,24.0,12.0,9.0,4.0,5.0,1.0,4.0,55.0,34.0,21.0,6.0,9.0,0.0,4.0,263.0,165.0,,
2019-6809,279-2019-6809,105860,144675,6-4 6-1,3,R32,79.0,7.0,1.0,46.0,26.0,21.0,10.0,8.0,0.0,1.0,2.0,3.0,57.0,38.0,21.0,6.0,9.0,2.0,7.0,363.0,101.0,276.0,154.0
2019-6809,280-2019-6809,133975,122351,4-6 6-1 0-0 RET,3,R32,70.0,2.0,2.0,53.0,28.0,22.0,12.0,9.0,2.0,4.0,0.0,3.0,47.0,30.0,20.0,7.0,8.0,0.0,3.0,293.0,141.0,419.0,79.0
2019-6809,281-2019-6809,126535,106137,6-7(4) 6-4 6-2,3,R32,153.0,6.0,1.0,88.0,53.0,37.0,20.0,15.0,3.0,6.0,1.0,4.0,102.0,62.0,32.0,25.0,15.0,6.0,12.0,333.0,115.0,249.0,179.0
2019-6809,282-2019-6809,125847,105497,6-1 6-2,3,R32,60.0,2.0,3.0,44.0,26.0,21.0,9.0,8.0,2.0,3.0,1.0,1.0,50.0,37.0,18.0,4.0,7.0,6.0,11.0,307.0,129.0,251.0,178.0
2019-6809,283-2019-6809,200303,106021,3-6 7-6(5) 6-4,3,R32,180.0,1.0,3.0,108.0,69.0,44.0,14.0,15.0,10.0,16.0,0.0,0.0,121.0,86.0,50.0,17.0,16.0,5.0,11.0,264.0,165.0,355.0,105.0
2019-6809,284-2019-6809,200266,109699,7-5 6-2,3,R32,77.0,2.0,2.0,56.0,41.0,31.0,9.0,10.0,2.0,3.0,0.0,8.0,72.0,36.0,22.0,15.0,10.0,5.0,9.0,283.0,151.0,275.0,155.0
2019-6809,285-2019-6809,105155,105747,6-3 7-5,3,R32,85.0,1.0,3.0,60.0,35.0,24.0,13.0,10.0,1.0,3.0,3.0,2.0,72.0,41.0,24.0,16.0,11.0,8.0,13.0,148.0,371.0,328.0,118.0
2019-6809,286-2019-6809,144923,105691,7-5 7-5,3,R16,104.0,7.0,2.0,64.0,39.0,32.0,13.0,12.0,0.0,2.0,1.0,6.0,82.0,53.0,33.0,13.0,12.0,5.0,9.0,395.0,87.0,401.0,85.0
2019-6809,287-2019-6809,123828,106234,6-4 6-7(4) 7-6(6),3,R16,193.0,2.0,1.0,131.0,83.0,58.0,23.0,17.0,12.0,16.0,3.0,3.0,126.0,69.0,48.0,27.0,17.0,7.0,12.0,258.0,170.0,270.0,161.0
2019-6809,288-2019-6809,106353,106057,6-2 6-0,3,R16,46.0,4.0,0.0,36.0,22.0,18.0,10.0,7.0,0.0,0.0,2.0,2.0,42.0,30.0,13.0,5.0,7.0,2.0,7.0,239.0,186.0,278.0,153.0
2019-6809,289-2019-6809,105751,134840,6-4 6-7(4) 6-4,3,R16,151.0,1.0,2.0,107.0,64.0,40.0,14.0,16.0,4.0,11.0,3.0,3.0,110.0,72.0,37.0,18.0,16.0,10.0,19.0,254.0,172.0,277.0,154.0
2019-6809,290-2019-6809,105860,105064,6-1 6-2,3,R16,72.0,1.0,3.0,49.0,29.0,23.0,12.0,8.0,1.0,1.0,1.0,3.0,39.0,20.0,10.0,7.0,7.0,0.0,4.0,363.0,101.0,263.0,165.0
2019-6809,291-2019-6809,126535,133975,7-6(0) 6-3,3,R16,79.0,3.0,4.0,59.0,32.0,23.0,19.0,11.0,0.0,2.0,2.0,5.0,59.0,32.0,22.0,10.0,10.0,0.0,3.0,333.0,115.0,293.0,141.0
2019-6809,292-2019-6809,125847,200303,6-2 6-2,3,R16,67.0,5.0,1.0,46.0,28.0,23.0,11.0,8.0,3.0,3.0,1.0,0.0,45.0,30.0,16.0,7.0,8.0,1.0,5.0,307.0,129.0,264.0,165.0
2019-6809,293-2019-6809,105155,200266,6-4 6-1,3,R16,71.0,1.0,0.0,47.0,36.0,23.0,5.0,9.0,3.0,6.0,0.0,3.0,65.0,47.0,24.0,3.0,8.0,3.0,9.0,148.0,371.0,283.0,151.0
2019-6809,294-2019-6809,123828,144923,6-3 6-3,3,QF,74.0,1.0,0.0,51.0,39.0,28.0,8.0,9.0,3.0,4.0,1.0,3.0,58.0,30.0,19.0,12.0,9.0,4.0,8.0,258.0,170.0,395.0,87.0
2019-6809,295-2019-6809,106353,105751,6-0 6-2,3,QF,55.0,3.0,0.0,38.0,19.0,16.0,14.0,7.0,1.0,1.0,3.0,2.0,46.0,26.0,16.0,3.0,7.0,3.0,8.0,239.0,186.0,254.0,172.0
2019-6809,296-2019-6809,126535,105860,6-1 6-0,3,QF,47.0,0.0,1.0,32.0,23.0,21.0,7.0,7.0,0.0,0.0,0.0,1.0,31.0,12.0,6.0,3.0,6.0,3.0,8.0,333.0,115.0,363.0,101.0
2019-6809,297-2019-6809,105155,125847,6-2 6-7(1) 6-3,3,QF,115.0,3.0,0.0,95.0,65.0,46.0,15.0,15.0,3.0,5.0,2.0,3.0,91.0,48.0,30.0,21.0,14.0,4.0,9.0,148.0,371.0,307.0,129.0
2019-6809,298-2019-6809,106353,123828,6-4 6-1,3,SF,74.0,3.0,2.0,58.0,35.0,27.0,12.0,8.0,7.0,7.0,2.0,2.0,47.0,23.0,11.0,15.0,9.0,2.0,6.0,239.0,186.0,258.0,170.0
2019-6809,299-2019-6809,105155,126535,4-6 6-3 6-4,3,SF,123.0,3.0,2.0,96.0,55.0,35.0,20.0,15.0,8.0,12.0,4.0,3.0,82.0,43.0,29.0,17.0,14.0,2.0,7.0,148.0,371.0,333.0,115.0
2019-6809,300-2019-6809,105155,106353,7-6(4) 4-6 6-3,3,F,139.0,5.0,7.0,125.0,79.0,54.0,23.0,15.0,16.0,19.0,6.0,3.0,106.0,67.0,45.0,21.0,16.0,7.0,11.0,148.0,371.0,239.0,186.0
2019-6857,239-2019-6857,104586,208316,6-4 6-4,3,R64,66.0,5.0,0.0,54.0,39.0,29.0,11.0,10.0,0.0,0.0,3.0,1.0,66.0,43.0,30.0,11.0,10.0,4.0,6.0,152.0,350.0,1036.0,8.0
2019-6857,240-2019-6857,106137,104629,6-3 6-2,3,R64,74.0,2.0,1.0,47.0,29.0,25.0,12.0,9.0,1.0,1.0,2.0,1.0,48.0,30.0,21.0,8.0,8.0,2.0,5.0,221.0,219.0,213.0,231.0
2019-6857,243-2019-6857,144946,111460,6-4 6-4,3,R64,78.0,4.0,9.0,71.0,41.0,32.0,16.0,10.0,1.0,1.0,3.0,3.0,54.0,34.0,23.0,12.0,10.0,2.0,4.0,416.0,82.0,183.0,275.0
2019-6857,244-2019-6857,104999,104868,7-6(6) 6-3,3,R64,85.0,6.0,4.0,70.0,45.0,35.0,13.0,11.0,3.0,5.0,6.0,6.0,79.0,43.0,29.0,19.0,10.0,7.0,10.0,291.0,146.0,293.0,145.0
2019-6857,247-2019-6857,105649,124116,7-5 6-1,3,R64,80.0,0.0,3.0,59.0,34.0,27.0,14.0,10.0,4.0,5.0,3.0,4.0,61.0,33.0,24.0,10.0,9.0,1.0,5.0,218.0,222.0,165.0,303.0
2019-6857,248-2019-6857,106368,104735,2-6 7-6(4) 6-4,3,R64,121.0,8.0,8.0,93.0,57.0,45.0,17.0,15.0,3.0,6.0,3.0,3.0,81.0,42.0,36.0,22.0,15.0,1.0,3.0,182.0,277.0,214.0,229.0
2019-6857,251-2019-6857,106288,111192,7-6(3) 6-4,3,R64,94.0,8.0,1.0,66.0,41.0,31.0,15.0,11.0,1.0,2.0,4.0,3.0,82.0,56.0,41.0,9.0,11.0,3.0,5.0,247.0,189.0,274.0,161.0
2019-6857,252-2019-6857,124186,105716,5-7 6-1 6-3,3,R64,101.0,6.0,1.0,84.0,64.0,45.0,11.0,14.0,4.0,6.0,7.0,1.0,98.0,67.0,45.0,10.0,14.0,8.0,13.0,244.0,192.0,405.0,87.0
2019-6857,255-2019-6857,105406,200611,6-4 1-6 6-3,3,R64,107.0,4.0,1.0,69.0,48.0,34.0,14.0,13.0,0.0,2.0,9.0,2.0,109.0,70.0,48.0,18.0,13.0,12.0,14.0,187.0,268.0,205.0,242.0
2019-6857,256-2019-6857,104660,106005,7-5 7-5,3,R64,99.0,7.0,5.0,68.0,37.0,26.0,18.0,12.0,1.0,3.0,4.0,2.0,78.0,42.0,23.0,22.0,12.0,7.0,11.0,146.0,371.0,215.0,229.0
2019-6857,259-2019-6857,106214,131905,6-3 6-2,3,R64,67.0,5.0,2.0,63.0,40.0,28.0,13.0,9.0,2.0,3.0,1.0,3.0,53.0,30.0,18.0,10.0,8.0,4.0,8.0,159.0,339.0,317.0,131.0
2019-6857,260-2019-6857,104563,144972,2-6 7-6(3) 6-2,3,R64,133.0,8.0,4.0,94.0,47.0,38.0,22.0,14.0,6.0,10.0,9.0,4.0,93.0,47.0,31.0,25.0,14.0,6.0,10.0,403.0,87.0,328.0,126.0
2019-6857,263-2019-6857,126535,105782,6-4 6-2,3,R64,90.0,6.0,1.0,47.0,27.0,24.0,12.0,9.0,0.0,0.0,13.0,2.0,65.0,30.0,22.0,14.0,9.0,4.0,7.0,217.0,228.0,188.0,266.0
2019-6857,264-2019-6857,105731,126523,6-2 4-1 Def.,3,R64,,2.0,1.0,35.0,22.0,17.0,9.0,6.0,2.0,2.0,2.0,2.0,48.0,31.0,16.0,6.0,7.0,3.0,7.0,158.0,340.0,232.0,203.0
2019-6857,267-2019-6857,109054,126409,6-4 3-6 6-4,3,R64,119.0,0.0,6.0,79.0,50.0,35.0,18.0,14.0,6.0,9.0,13.0,4.0,101.0,68.0,47.0,13.0,15.0,8.0,12.0,236.0,200.0,323.0,129.0
2019-6857,268-2019-6857,104898,126125,6-3 6-3,3,R64,70.0,2.0,2.0,65.0,38.0,30.0,14.0,9.0,2.0,2.0,2.0,4.0,56.0,32.0,22.0,10.0,9.0,4.0,7.0,150.0,356.0,180.0,278.0
2019-6857,270-2019-6857,104586,106296,7-5 6-3,3,R32,84.0,8.0,4.0,82.0,55.0,37.0,15.0,11.0,9.0,10.0,9.0,3.0,68.0,48.0,30.0,11.0,10.0,4.0,7.0,152.0,350.0,80.0,662.0
2019-6857,271-2019-6857,206173,106137,7-5 6-1,3,R32,91.0,3.0,2.0,75.0,43.0,30.0,18.0,9.0,6.0,7.0,1.0,1.0,59.0,35.0,19.0,9.0,10.0,4.0,9.0,127.0,438.0,221.0,219.0
2019-6857,272-2019-6857,103893,144946,7-6(9) 6-2,3,R32,101.0,3.0,0.0,68.0,48.0,35.0,13.0,10.0,5.0,7.0,5.0,2.0,74.0,49.0,36.0,8.0,10.0,6.0,10.0,118.0,488.0,416.0,82.0
2019-6857,273-2019-6857,105657,104999,6-3 6-3,3,R32,58.0,6.0,2.0,53.0,37.0,28.0,11.0,9.0,1.0,1.0,1.0,2.0,50.0,32.0,23.0,6.0,9.0,1.0,4.0,90.0,605.0,291.0,146.0
2019-6857,274-2019-6857,105649,111794,6-7(2) 6-3 6-1,3,R32,149.0,7.0,4.0,100.0,55.0,42.0,26.0,14.0,3.0,3.0,3.0,1.0,119.0,61.0,40.0,30.0,14.0,11.0,15.0,218.0,222.0,84.0,650.0
2019-6857,275-2019-6857,110602,106368,6-4 6-2,3,R32,88.0,4.0,3.0,61.0,43.0,31.0,12.0,9.0,6.0,6.0,6.0,2.0,64.0,35.0,23.0,14.0,9.0,6.0,9.0,124.0,453.0,182.0,277.0
2019-6857,276-2019-6857,106288,105613,6-3 6-4,3,R32,80.0,16.0,2.0,70.0,46.0,34.0,14.0,10.0,3.0,3.0,1.0,2.0,49.0,28.0,22.0,13.0,9.0,0.0,2.0,247.0,189.0,119.0,477.0
2019-6857,277-2019-6857,124186,144895,2-6 6-3 6-3,3,R32,131.0,1.0,2.0,90.0,64.0,40.0,7.0,13.0,6.0,12.0,1.0,1.0,80.0,60.0,29.0,11.0,13.0,3.0,10.0,244.0,192.0,97.0,585.0
2019-6857,278-2019-6857,105882,105406,7-6(5) 4-6 6-2,3,R32,123.0,8.0,4.0,88.0,43.0,35.0,23.0,15.0,1.0,4.0,3.0,3.0,96.0,58.0,36.0,22.0,15.0,6.0,10.0,85.0,645.0,187.0,268.0
2019-6857,279-2019-6857,126156,104660,6-3 3-6 6-4,3,R32,131.0,6.0,2.0,82.0,52.0,41.0,16.0,14.0,6.0,8.0,12.0,3.0,86.0,40.0,29.0,24.0,14.0,2.0,5.0,115.0,491.0,146.0,371.0
2019-6857,280-2019-6857,106214,105208,2-6 7-6(5) 2-0 RET,3,R32,102.0,4.0,3.0,70.0,44.0,31.0,12.0,11.0,8.0,11.0,2.0,10.0,76.0,29.0,24.0,21.0,11.0,4.0,6.0,159.0,339.0,133.0,423.0
2019-6857,281-2019-6857,144707,104563,6-3 6-7(5) 6-1,3,R32,123.0,11.0,3.0,98.0,66.0,48.0,18.0,15.0,0.0,1.0,9.0,5.0,89.0,60.0,41.0,13.0,13.0,3.0,7.0,81.0,661.0,403.0,87.0
2019-6857,282-2019-6857,105967,126535,7-6(4) 6-4,3,R32,85.0,10.0,1.0,65.0,41.0,35.0,13.0,11.0,4.0,5.0,1.0,1.0,73.0,43.0,30.0,16.0,11.0,1.0,3.0,109.0,523.0,217.0,228.0
2019-6857,283-2019-6857,126149,105731,6-1 6-2,3,R32,61.0,4.0,0.0,46.0,29.0,24.0,10.0,8.0,0.0,0.0,1.0,2.0,47.0,26.0,12.0,9.0,7.0,5.0,9.0,123.0,454.0,158.0,340.0
2019-6857,284-2019-6857,106210,109054,6-4 3-6 7-6(7),3,R32,134.0,18.0,7.0,109.0,71.0,52.0,17.0,15.0,5.0,7.0,10.0,3.0,102.0,69.0,50.0,16.0,16.0,5.0,7.0,128.0,436.0,236.0,200.0
2019-6857,285-2019-6857,200005,104898,6-2 6-1,3,R32,65.0,9.0,1.0,40.0,21.0,17.0,12.0,8.0,1.0,2.0,4.0,1.0,56.0,34.0,17.0,8.0,7.0,4.0,9.0,65.0,891.0,150.0,356.0
2019-6857,286-2019-6857,206173,104586,6-7(3) 7-5 6-3,3,R16,152.0,11.0,3.0,112.0,73.0,58.0,18.0,17.0,6.0,8.0,6.0,3.0,117.0,85.0,55.0,19.0,16.0,11.0,15.0,127.0,438.0,152.0,350.0
2019-6857,287-2019-6857,105657,103893,2-6 7-6(6) 6-2,3,R16,132.0,8.0,1.0,84.0,52.0,36.0,19.0,14.0,3.0,6.0,6.0,6.0,99.0,74.0,51.0,12.0,14.0,4.0,7.0,90.0,605.0,118.0,488.0
