tourney_id,match_num,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2017-0228,280-2017-0228,106291,126177,2-6 6-4 7-5,3,R32,143.0,6.0,7.0,96.0,48.0,38.0,25.0,15.0,7.0,10.0,4.0,5.0,94.0,46.0,33.0,26.0,15.0,3.0,6.0,328.0,144.0,961.0,12.0
2017-0228,281-2017-0228,105447,106261,6-2 6-4,3,R32,68.0,2.0,0.0,52.0,28.0,19.0,15.0,9.0,3.0,5.0,2.0,1.0,58.0,34.0,17.0,11.0,9.0,2.0,7.0,583.0,52.0,175.0,311.0
2017-0228,282-2017-0228,111581,106109,6-2 6-4,3,R32,76.0,5.0,2.0,56.0,39.0,33.0,9.0,9.0,2.0,2.0,8.0,3.0,72.0,40.0,33.0,9.0,9.0,10.0,13.0,185.0,294.0,306.0,157.0
2017-0228,283-2017-0228,104897,111153,6-3 5-7 6-3,3,R32,109.0,6.0,3.0,103.0,71.0,44.0,19.0,15.0,8.0,11.0,5.0,10.0,108.0,59.0,42.0,17.0,15.0,6.0,11.0,406.0,103.0,455.0,84.0
2017-0228,284-2017-0228,117357,111582,4-6 6-3 6-2,3,R32,100.0,2.0,3.0,86.0,50.0,35.0,20.0,14.0,3.0,5.0,7.0,3.0,73.0,38.0,27.0,17.0,13.0,4.0,8.0,273.0,191.0,395.0,110.0
2017-0228,285-2017-0228,105815,105572,7-6(5) 7-5,3,R32,112.0,13.0,3.0,68.0,40.0,37.0,18.0,12.0,2.0,2.0,7.0,3.0,94.0,58.0,45.0,15.0,12.0,9.0,10.0,106.0,523.0,261.0,202.0
2017-0228,286-2017-0228,126205,126203,7-6(7) 7-5,3,R16,113.0,1.0,3.0,83.0,54.0,41.0,17.0,12.0,2.0,3.0,5.0,3.0,93.0,43.0,35.0,22.0,12.0,6.0,8.0,355.0,131.0,128.0,432.0
2017-0228,287-2017-0228,111583,106283,7-6(2) 3-6 6-3,3,R16,116.0,11.0,6.0,91.0,56.0,46.0,20.0,15.0,3.0,4.0,12.0,5.0,84.0,49.0,38.0,24.0,15.0,2.0,3.0,1117.0,7.0,189.0,292.0
2017-0228,288-2017-0228,136440,132437,6-2 6-2,3,R16,55.0,9.0,2.0,38.0,24.0,21.0,12.0,8.0,0.0,0.0,0.0,4.0,55.0,30.0,20.0,8.0,8.0,4.0,8.0,354.0,132.0,1675.0,1.0
2017-0228,289-2017-0228,106368,111574,7-5 6-2,3,R16,66.0,4.0,2.0,53.0,31.0,24.0,14.0,10.0,2.0,3.0,3.0,2.0,56.0,39.0,25.0,5.0,10.0,3.0,7.0,184.0,295.0,660.0,38.0
2017-0228,290-2017-0228,117361,110536,6-4 6-3,3,R16,72.0,3.0,2.0,57.0,29.0,24.0,14.0,9.0,5.0,6.0,5.0,2.0,62.0,44.0,26.0,9.0,10.0,3.0,7.0,197.0,280.0,527.0,66.0
2017-0228,291-2017-0228,105447,106291,6-4 7-6(3),3,R16,89.0,2.0,1.0,62.0,37.0,26.0,17.0,11.0,0.0,2.0,5.0,4.0,73.0,41.0,29.0,14.0,11.0,3.0,6.0,583.0,52.0,328.0,144.0
2017-0228,292-2017-0228,104897,111581,6-1 6-3,3,R16,70.0,6.0,1.0,62.0,42.0,32.0,12.0,8.0,5.0,5.0,6.0,7.0,59.0,35.0,20.0,10.0,8.0,3.0,7.0,406.0,103.0,185.0,294.0
2017-0228,293-2017-0228,105815,117357,6-2 6-1,3,R16,75.0,3.0,2.0,63.0,35.0,31.0,10.0,8.0,3.0,3.0,1.0,2.0,43.0,25.0,11.0,9.0,7.0,1.0,5.0,106.0,523.0,273.0,191.0
2017-0228,294-2017-0228,126205,111583,6-4 6-2,3,QF,65.0,6.0,0.0,49.0,37.0,29.0,8.0,9.0,0.0,0.0,4.0,0.0,64.0,47.0,29.0,8.0,9.0,2.0,5.0,355.0,131.0,1117.0,7.0
2017-0228,295-2017-0228,106368,136440,6-4 6-3,3,QF,99.0,3.0,5.0,73.0,41.0,29.0,12.0,10.0,6.0,9.0,2.0,1.0,68.0,38.0,18.0,15.0,9.0,6.0,11.0,184.0,295.0,354.0,132.0
2017-0228,296-2017-0228,117361,105447,6-4 6-1,3,QF,76.0,2.0,3.0,52.0,25.0,19.0,16.0,9.0,2.0,3.0,1.0,1.0,60.0,36.0,22.0,8.0,8.0,4.0,8.0,197.0,280.0,583.0,52.0
2017-0228,297-2017-0228,104897,105815,7-5 6-4,3,QF,81.0,4.0,1.0,66.0,42.0,31.0,12.0,11.0,3.0,5.0,5.0,0.0,63.0,32.0,23.0,14.0,11.0,1.0,5.0,406.0,103.0,106.0,523.0
2017-0228,298-2017-0228,106368,126205,4-6 6-3 6-2,3,SF,111.0,6.0,4.0,91.0,59.0,40.0,19.0,14.0,5.0,7.0,4.0,1.0,80.0,46.0,31.0,17.0,13.0,2.0,6.0,184.0,295.0,355.0,131.0
2017-0228,299-2017-0228,117361,104897,6-4 4-6 6-4,3,SF,98.0,8.0,10.0,93.0,51.0,39.0,21.0,15.0,3.0,6.0,8.0,5.0,89.0,59.0,43.0,13.0,15.0,2.0,6.0,197.0,280.0,406.0,103.0
2017-0228,300-2017-0228,117361,106368,7-6(1) 6-2,3,F,87.0,2.0,2.0,58.0,39.0,33.0,11.0,10.0,0.0,1.0,5.0,6.0,70.0,40.0,28.0,11.0,10.0,4.0,7.0,197.0,280.0,184.0,295.0
2017-0252,229-2017-0252,126666,123749,6-1 6-0,3,Q1,48.0,0.0,0.0,41.0,25.0,21.0,9.0,7.0,1.0,1.0,0.0,7.0,37.0,27.0,12.0,1.0,6.0,1.0,6.0,,,2092.0,1.0
2017-0252,231-2017-0252,122635,123747,6-0 6-0,3,Q1,43.0,1.0,0.0,36.0,22.0,17.0,9.0,6.0,3.0,3.0,0.0,10.0,31.0,13.0,3.0,3.0,6.0,2.0,8.0,1246.0,5.0,1305.0,4.0
2017-0252,232-2017-0252,206720,122632,6-2 5-2 RET,3,Q1,67.0,1.0,2.0,42.0,24.0,18.0,11.0,7.0,0.0,0.0,0.0,2.0,51.0,36.0,19.0,6.0,8.0,4.0,8.0,1675.0,1.0,2011.0,1.0
2017-0252,233-2017-0252,104960,200597,6-1 6-0,3,Q1,41.0,1.0,0.0,28.0,18.0,17.0,7.0,6.0,0.0,0.0,1.0,5.0,47.0,23.0,10.0,6.0,7.0,2.0,8.0,,,,
2017-0252,236-2017-0252,125808,137573,6-2 6-4,3,Q1,64.0,4.0,2.0,46.0,23.0,19.0,14.0,9.0,0.0,1.0,0.0,3.0,49.0,29.0,14.0,11.0,9.0,4.0,8.0,1496.0,2.0,,
2017-0252,237-2017-0252,124206,138758,1-6 6-4 6-1,3,Q1,108.0,2.0,5.0,86.0,51.0,31.0,13.0,12.0,7.0,13.0,0.0,5.0,72.0,34.0,16.0,19.0,12.0,2.0,9.0,2051.0,1.0,1673.0,2.0
2017-0252,241-2017-0252,122538,200621,4-6 6-2 6-4,3,Q1,128.0,3.0,5.0,85.0,52.0,43.0,19.0,14.0,4.0,5.0,6.0,6.0,103.0,53.0,43.0,19.0,14.0,6.0,9.0,1557.0,2.0,,
2017-0252,243-2017-0252,106059,111796,7-6(3) 6-1,3,Q2,80.0,7.0,2.0,54.0,37.0,31.0,8.0,9.0,3.0,4.0,1.0,6.0,67.0,38.0,23.0,12.0,10.0,2.0,6.0,970.0,12.0,,
2017-0252,244-2017-0252,144773,126666,6-2 6-4,3,Q2,67.0,7.0,1.0,48.0,28.0,25.0,9.0,9.0,1.0,2.0,0.0,4.0,55.0,27.0,18.0,13.0,9.0,5.0,9.0,731.0,29.0,,
2017-0252,245-2017-0252,206720,122635,7-5 6-4,3,Q2,102.0,2.0,1.0,69.0,47.0,29.0,11.0,11.0,4.0,8.0,2.0,7.0,79.0,47.0,26.0,12.0,11.0,7.0,13.0,1675.0,1.0,1246.0,5.0
2017-0252,246-2017-0252,105499,104960,6-4 6-4,3,Q2,71.0,4.0,4.0,67.0,35.0,31.0,14.0,10.0,5.0,6.0,4.0,4.0,58.0,31.0,20.0,15.0,10.0,2.0,5.0,705.0,31.0,,
2017-0252,247-2017-0252,105479,125808,3-6 6-2 6-4,3,Q2,101.0,7.0,12.0,95.0,42.0,29.0,25.0,14.0,5.0,9.0,5.0,14.0,85.0,37.0,26.0,23.0,13.0,5.0,10.0,1107.0,8.0,1496.0,2.0
2017-0252,248-2017-0252,122571,124206,6-4 6-3,3,Q2,79.0,2.0,5.0,50.0,25.0,17.0,14.0,10.0,0.0,3.0,2.0,4.0,67.0,42.0,26.0,7.0,9.0,4.0,9.0,688.0,33.0,2051.0,1.0
2017-0252,249-2017-0252,105961,105273,6-4 6-3,3,Q2,85.0,4.0,3.0,60.0,34.0,24.0,14.0,10.0,5.0,7.0,3.0,2.0,58.0,32.0,22.0,11.0,9.0,1.0,5.0,1370.0,3.0,870.0,17.0
2017-0252,250-2017-0252,122538,106352,6-4 2-6 6-4,3,Q2,135.0,7.0,9.0,99.0,57.0,39.0,19.0,14.0,9.0,13.0,7.0,1.0,84.0,45.0,33.0,21.0,14.0,4.0,8.0,1557.0,2.0,676.0,35.0
2017-0252,251-2017-0252,144773,106059,6-7(3) 6-1 6-4,3,Q3,120.0,3.0,4.0,96.0,62.0,48.0,18.0,15.0,3.0,4.0,0.0,3.0,81.0,53.0,37.0,16.0,14.0,5.0,9.0,731.0,29.0,970.0,12.0
2017-0252,252-2017-0252,105499,206720,6-1 6-3,3,Q3,60.0,5.0,5.0,59.0,32.0,25.0,12.0,8.0,3.0,4.0,1.0,4.0,44.0,26.0,17.0,4.0,8.0,3.0,8.0,705.0,31.0,1675.0,1.0
2017-0252,253-2017-0252,122571,105479,6-2 6-2,3,Q3,70.0,4.0,3.0,43.0,25.0,22.0,10.0,8.0,0.0,0.0,4.0,5.0,63.0,33.0,20.0,12.0,8.0,8.0,12.0,688.0,33.0,1107.0,8.0
2017-0252,254-2017-0252,105961,122538,2-6 7-6(4) 6-2,3,Q3,129.0,1.0,4.0,83.0,47.0,35.0,20.0,14.0,2.0,5.0,4.0,5.0,97.0,58.0,39.0,20.0,14.0,9.0,12.0,1370.0,3.0,1557.0,2.0
2017-0252,270-2017-0252,105985,105479,6-2 6-0,3,R32,65.0,1.0,5.0,47.0,28.0,20.0,9.0,7.0,0.0,1.0,1.0,9.0,56.0,25.0,12.0,9.0,7.0,4.0,10.0,119.0,463.0,1107.0,8.0
2017-0252,271-2017-0252,111508,106380,6-1 4-6 7-6(3),3,R32,153.0,6.0,4.0,106.0,78.0,54.0,13.0,15.0,6.0,8.0,4.0,10.0,119.0,65.0,44.0,24.0,14.0,10.0,13.0,498.0,72.0,551.0,59.0
2017-0252,272-2017-0252,105578,105111,6-3 6-1,3,R32,58.0,2.0,1.0,42.0,28.0,24.0,10.0,8.0,1.0,1.0,2.0,5.0,54.0,28.0,17.0,10.0,8.0,3.0,7.0,528.0,66.0,388.0,112.0
2017-0252,273-2017-0252,105933,144773,6-3 6-3,3,R32,63.0,3.0,5.0,48.0,26.0,20.0,14.0,9.0,0.0,1.0,2.0,6.0,57.0,29.0,16.0,14.0,9.0,5.0,9.0,239.0,223.0,731.0,29.0
2017-0252,274-2017-0252,105154,111765,6-1 6-4,3,R32,60.0,8.0,3.0,49.0,31.0,25.0,12.0,9.0,0.0,0.0,2.0,2.0,46.0,29.0,17.0,8.0,8.0,2.0,5.0,150.0,379.0,553.0,59.0
2017-0252,276-2017-0252,104113,122571,6-7(3) 6-4 7-6(5),3,R32,143.0,9.0,3.0,115.0,76.0,52.0,26.0,17.0,3.0,4.0,0.0,5.0,123.0,79.0,57.0,25.0,17.0,6.0,8.0,1590.0,2.0,688.0,33.0
2017-0252,277-2017-0252,105656,106181,6-3 7-6(4),3,R32,92.0,4.0,8.0,74.0,36.0,27.0,24.0,11.0,5.0,6.0,3.0,3.0,69.0,46.0,29.0,14.0,10.0,0.0,2.0,234.0,226.0,626.0,44.0
2017-0252,278-2017-0252,105398,106059,6-4 6-2,3,R32,81.0,6.0,5.0,52.0,26.0,20.0,16.0,9.0,2.0,3.0,1.0,1.0,70.0,50.0,27.0,9.0,9.0,4.0,8.0,413.0,100.0,970.0,12.0
2017-0252,279-2017-0252,123755,106032,6-4 7-6(3),3,R32,99.0,5.0,2.0,73.0,42.0,34.0,18.0,11.0,4.0,4.0,5.0,5.0,64.0,37.0,30.0,16.0,11.0,1.0,2.0,383.0,115.0,538.0,64.0
2017-0252,280-2017-0252,122669,106057,6-3 6-4,3,R32,74.0,5.0,2.0,65.0,30.0,25.0,20.0,10.0,2.0,2.0,7.0,1.0,55.0,33.0,24.0,11.0,9.0,3.0,5.0,456.0,84.0,345.0,137.0
2017-0252,281-2017-0252,111797,105068,6-3 6-3,3,R32,69.0,10.0,6.0,55.0,33.0,27.0,11.0,9.0,3.0,4.0,0.0,4.0,61.0,39.0,24.0,8.0,9.0,3.0,7.0,182.0,299.0,505.0,71.0
2017-0252,282-2017-0252,105497,105499,6-2 6-7(5) 6-3,3,R32,119.0,9.0,8.0,89.0,49.0,38.0,26.0,15.0,2.0,3.0,6.0,5.0,107.0,46.0,30.0,34.0,14.0,10.0,14.0,247.0,215.0,705.0,31.0
2017-0252,283-2017-0252,105292,105944,6-3 6-2,3,R32,74.0,0.0,1.0,62.0,47.0,30.0,5.0,9.0,5.0,7.0,0.0,9.0,51.0,27.0,16.0,7.0,8.0,0.0,5.0,433.0,91.0,579.0,53.0
2017-0252,284-2017-0252,105961,137948,6-4 6-3,3,R32,86.0,3.0,2.0,52.0,32.0,25.0,15.0,9.0,1.0,1.0,0.0,4.0,65.0,41.0,26.0,13.0,10.0,3.0,6.0,1370.0,3.0,,
2017-0252,285-2017-0252,104907,103607,6-3 3-6 6-3,3,R32,124.0,6.0,2.0,98.0,60.0,44.0,23.0,14.0,9.0,10.0,3.0,4.0,81.0,46.0,33.0,19.0,13.0,2.0,4.0,344.0,137.0,96.0,585.0
2017-0252,286-2017-0252,105985,111508,6-2 7-5,3,R16,77.0,1.0,2.0,54.0,39.0,29.0,7.0,10.0,0.0,2.0,0.0,7.0,73.0,50.0,29.0,6.0,10.0,2.0,7.0,119.0,463.0,498.0,72.0
2017-0252,287-2017-0252,105933,105578,7-6(5) 6-3,3,R16,81.0,3.0,1.0,69.0,38.0,31.0,19.0,11.0,2.0,2.0,6.0,4.0,61.0,36.0,29.0,13.0,10.0,1.0,2.0,239.0,223.0,528.0,66.0
2017-0252,288-2017-0252,105154,144848,6-2 6-1,3,R16,53.0,2.0,0.0,31.0,16.0,15.0,13.0,7.0,0.0,0.0,2.0,10.0,57.0,26.0,16.0,10.0,8.0,3.0,8.0,150.0,379.0,1878.0,1.0
2017-0252,289-2017-0252,104113,105656,6-7(3) 6-4 7-6(5),3,R16,136.0,6.0,2.0,104.0,66.0,53.0,23.0,17.0,0.0,0.0,10.0,8.0,109.0,66.0,56.0,23.0,17.0,4.0,5.0,1590.0,2.0,234.0,226.0
2017-0252,290-2017-0252,123755,105398,6-4 7-5,3,R16,76.0,4.0,3.0,54.0,36.0,32.0,13.0,11.0,1.0,1.0,3.0,8.0,76.0,34.0,27.0,21.0,11.0,8.0,10.0,383.0,115.0,413.0,100.0
2017-0252,291-2017-0252,111797,122669,6-3 5-7 6-4,3,R16,128.0,15.0,3.0,92.0,57.0,42.0,24.0,16.0,5.0,6.0,9.0,7.0,97.0,48.0,38.0,26.0,15.0,7.0,9.0,182.0,299.0,456.0,84.0
2017-0252,292-2017-0252,105292,105497,6-1 6-3,3,R16,58.0,1.0,1.0,47.0,30.0,24.0,10.0,8.0,1.0,1.0,1.0,3.0,49.0,35.0,21.0,5.0,8.0,5.0,9.0,433.0,91.0,247.0,215.0
2017-0252,293-2017-0252,104907,105961,6-3 6-3,3,R16,78.0,5.0,4.0,50.0,35.0,29.0,6.0,9.0,0.0,1.0,2.0,7.0,55.0,35.0,20.0,9.0,9.0,5.0,9.0,344.0,137.0,1370.0,3.0
2017-0252,294-2017-0252,105985,105933,7-6(3) 4-6 6-3,3,QF,122.0,3.0,3.0,102.0,71.0,53.0,18.0,16.0,3.0,4.0,11.0,9.0,96.0,52.0,42.0,23.0,15.0,6.0,7.0,119.0,463.0,239.0,223.0
2017-0252,295-2017-0252,105154,104113,7-6(4) 7-6(5),3,QF,100.0,16.0,4.0,84.0,54.0,47.0,15.0,12.0,4.0,5.0,3.0,2.0,75.0,49.0,40.0,14.0,12.0,4.0,5.0,150.0,379.0,1590.0,2.0
2017-0252,296-2017-0252,111797,123755,7-6(4) 6-3,3,QF,84.0,14.0,1.0,61.0,38.0,29.0,16.0,10.0,2.0,2.0,4.0,4.0,76.0,32.0,25.0,23.0,11.0,6.0,8.0,182.0,299.0,383.0,115.0
2017-0252,297-2017-0252,104907,105292,6-4 6-4,3,QF,96.0,12.0,1.0,60.0,40.0,33.0,10.0,10.0,2.0,3.0,1.0,3.0,73.0,39.0,28.0,13.0,10.0,3.0,6.0,344.0,137.0,433.0,91.0
2017-0252,298-2017-0252,105154,105985,6-3 6-4,3,SF,91.0,6.0,4.0,52.0,24.0,23.0,17.0,9.0,3.0,3.0,0.0,1.0,66.0,28.0,17.0,20.0,10.0,1.0,4.0,150.0,379.0,119.0,463.0
2017-0252,299-2017-0252,111797,104907,7-6(7) 7-5,3,SF,98.0,13.0,2.0,65.0,43.0,36.0,18.0,12.0,0.0,0.0,10.0,4.0,73.0,42.0,34.0,19.0,12.0,2.0,3.0,182.0,299.0,344.0,137.0
2017-0252,300-2017-0252,111797,105154,6-1 3-6 7-6(0),3,F,130.0,16.0,5.0,93.0,61.0,48.0,19.0,14.0,5.0,6.0,7.0,5.0,88.0,41.0,30.0,27.0,14.0,4.0,6.0,182.0,299.0,150.0,379.0
2017-0301,243-2017-0301,110686,103529,4-6 7-5 0-0 RET,3,Q1,103.0,5.0,7.0,82.0,46.0,31.0,17.0,11.0,5.0,8.0,5.0,5.0,74.0,45.0,33.0,11.0,11.0,4.0,7.0,447.0,90.0,,
2017-0301,244-2017-0301,111815,105269,6-4 6-2,3,Q1,54.0,2.0,1.0,57.0,40.0,31.0,11.0,9.0,2.0,2.0,3.0,2.0,65.0,43.0,27.0,11.0,9.0,7.0,10.0,265.0,191.0,1230.0,5.0
2017-0301,245-2017-0301,105668,119819,6-4 6-4,3,Q1,66.0,6.0,4.0,51.0,36.0,31.0,11.0,10.0,2.0,2.0,9.0,4.0,71.0,46.0,31.0,12.0,10.0,4.0,6.0,278.0,180.0,957.0,13.0
2017-0301,246-2017-0301,111581,105286,6-1 6-1,3,Q1,45.0,3.0,2.0,42.0,24.0,18.0,12.0,7.0,2.0,2.0,2.0,4.0,37.0,23.0,11.0,2.0,7.0,2.0,7.0,195.0,285.0,550.0,62.0
2017-0301,247-2017-0301,105454,105823,6-4 6-2,3,Q1,73.0,7.0,3.0,56.0,33.0,26.0,13.0,9.0,3.0,4.0,0.0,2.0,60.0,43.0,22.0,9.0,9.0,3.0,7.0,324.0,148.0,556.0,61.0
2017-0301,248-2017-0301,105731,104600,7-5 6-2,3,Q1,70.0,3.0,5.0,59.0,40.0,33.0,9.0,10.0,2.0,2.0,5.0,2.0,60.0,38.0,24.0,11.0,10.0,3.0,6.0,168.0,350.0,,
2017-0301,249-2017-0301,104907,144650,7-6(2) 6-0,3,Q1,81.0,4.0,0.0,59.0,41.0,33.0,10.0,9.0,1.0,1.0,3.0,4.0,62.0,28.0,16.0,18.0,9.0,5.0,8.0,434.0,94.0,1148.0,7.0
2017-0301,250-2017-0301,105992,103690,6-4 6-4,3,Q1,66.0,10.0,1.0,57.0,40.0,33.0,11.0,10.0,4.0,4.0,5.0,8.0,81.0,46.0,33.0,13.0,10.0,7.0,9.0,89.0,632.0,,
2017-0301,251-2017-0301,110686,111815,6-1 6-3,3,Q2,54.0,1.0,4.0,46.0,28.0,22.0,11.0,8.0,1.0,1.0,1.0,2.0,54.0,31.0,19.0,7.0,8.0,2.0,6.0,447.0,90.0,265.0,191.0
2017-0301,252-2017-0301,111581,105668,7-6(3) 6-3,3,Q2,85.0,4.0,0.0,74.0,56.0,39.0,12.0,10.0,2.0,3.0,5.0,7.0,65.0,37.0,26.0,12.0,11.0,4.0,7.0,195.0,285.0,278.0,180.0
2017-0301,253-2017-0301,105454,105731,3-6 6-4 6-4,3,Q2,142.0,11.0,4.0,100.0,59.0,42.0,20.0,15.0,9.0,12.0,2.0,5.0,94.0,61.0,42.0,15.0,14.0,1.0,4.0,324.0,148.0,168.0,350.0
2017-0301,254-2017-0301,105992,104907,6-4 6-1,3,Q2,76.0,6.0,3.0,43.0,27.0,24.0,9.0,8.0,2.0,2.0,1.0,3.0,76.0,50.0,30.0,10.0,9.0,10.0,14.0,89.0,632.0,434.0,94.0
2017-0301,271-2017-0301,104291,106043,7-6(1) 6-3,3,R32,93.0,3.0,1.0,63.0,35.0,27.0,18.0,10.0,1.0,2.0,0.0,2.0,74.0,45.0,27.0,17.0,11.0,4.0,7.0,56.0,814.0,52.0,867.0
2017-0301,272-2017-0301,104229,111575,4-6 7-6(5) 7-6(9),3,R32,158.0,6.0,5.0,119.0,72.0,59.0,24.0,17.0,9.0,12.0,16.0,3.0,109.0,62.0,51.0,26.0,17.0,3.0,5.0,61.0,774.0,51.0,875.0
2017-0301,273-2017-0301,105449,103565,6-4 6-3,3,R32,85.0,11.0,3.0,60.0,31.0,28.0,13.0,10.0,1.0,2.0,2.0,6.0,69.0,33.0,26.0,12.0,9.0,4.0,7.0,33.0,1320.0,53.0,854.0
2017-0301,275-2017-0301,105992,104198,6-1 6-2,3,R32,65.0,9.0,1.0,41.0,30.0,24.0,9.0,8.0,2.0,2.0,2.0,3.0,59.0,38.0,22.0,7.0,7.0,6.0,10.0,89.0,632.0,74.0,700.0
2017-0301,276-2017-0301,104871,104677,6-4 6-2,3,R32,61.0,1.0,1.0,46.0,27.0,21.0,16.0,9.0,0.0,0.0,4.0,2.0,56.0,31.0,23.0,11.0,9.0,3.0,6.0,71.0,705.0,,
2017-0301,277-2017-0301,103852,105030,3-6 6-4 6-3,3,R32,107.0,11.0,4.0,87.0,47.0,41.0,17.0,14.0,6.0,7.0,8.0,3.0,92.0,55.0,40.0,18.0,14.0,5.0,7.0,28.0,1410.0,1035.0,10.0
2017-0301,278-2017-0301,105311,105077,6-1 7-5,3,R32,87.0,3.0,3.0,54.0,34.0,27.0,11.0,10.0,2.0,3.0,3.0,3.0,59.0,33.0,20.0,12.0,9.0,5.0,9.0,44.0,1030.0,26.0,1435.0
2017-0301,279-2017-0301,105454,105487,6-1 6-7(6) 7-6(3),3,R32,135.0,14.0,3.0,101.0,63.0,54.0,18.0,15.0,2.0,3.0,6.0,9.0,104.0,70.0,47.0,17.0,16.0,3.0,7.0,324.0,148.0,55.0,817.0
2017-0301,280-2017-0301,104898,110686,6-4 7-5,3,R32,80.0,13.0,3.0,69.0,33.0,26.0,17.0,11.0,6.0,8.0,3.0,3.0,66.0,39.0,23.0,14.0,11.0,4.0,8.0,58.0,795.0,447.0,90.0
2017-0301,282-2017-0301,104571,105173,6-4 6-4,3,R32,96.0,7.0,1.0,68.0,29.0,23.0,21.0,10.0,2.0,3.0,3.0,1.0,65.0,40.0,22.0,15.0,10.0,4.0,7.0,36.0,1140.0,60.0,781.0
2017-0301,283-2017-0301,104460,111581,7-6(4) 3-6 6-4,3,R32,116.0,12.0,3.0,114.0,70.0,47.0,28.0,16.0,10.0,13.0,11.0,2.0,90.0,57.0,44.0,20.0,15.0,5.0,7.0,70.0,718.0,195.0,285.0
2017-0301,284-2017-0301,106210,104547,6-4 6-3,3,R32,82.0,10.0,6.0,64.0,45.0,34.0,8.0,9.0,5.0,5.0,5.0,2.0,52.0,28.0,18.0,15.0,10.0,2.0,5.0,54.0,848.0,69.0,725.0
2017-0301,286-2017-0301,104545,104291,6-3 3-6 7-6(6),3,R16,117.0,22.0,0.0,87.0,68.0,55.0,13.0,15.0,4.0,5.0,15.0,6.0,95.0,54.0,44.0,24.0,15.0,3.0,4.0,19.0,1850.0,56.0,814.0
2017-0301,287-2017-0301,105449,104229,6-4 7-6(4),3,R16,88.0,5.0,4.0,64.0,33.0,31.0,21.0,11.0,0.0,0.0,4.0,2.0,61.0,36.0,30.0,18.0,11.0,0.0,1.0,33.0,1320.0,61.0,774.0
2017-0301,288-2017-0301,106058,105992,7-6(5) 4-6 6-1,3,R16,125.0,11.0,6.0,105.0,61.0,42.0,25.0,15.0,4.0,7.0,17.0,1.0,87.0,61.0,47.0,8.0,14.0,2.0,6.0,23.0,1710.0,89.0,632.0
2017-0301,289-2017-0301,104871,103852,W/O,3,R16,,,,,,,,,,,,,,,,,,,,71.0,705.0,28.0,1410.0
2017-0301,290-2017-0301,105311,105454,6-3 6-4,3,R16,73.0,3.0,3.0,58.0,33.0,25.0,13.0,10.0,0.0,2.0,5.0,6.0,51.0,27.0,19.0,7.0,9.0,1.0,5.0,44.0,1030.0,324.0,148.0
2017-0301,291-2017-0301,104898,103970,2-6 6-4 7-6(4),3,R16,120.0,11.0,2.0,104.0,66.0,48.0,21.0,15.0,6.0,9.0,4.0,2.0,98.0,72.0,52.0,13.0,15.0,5.0,7.0,58.0,795.0,21.0,1785.0
2017-0301,292-2017-0301,104571,104460,4-6 7-6(4) 6-4,3,R16,125.0,12.0,5.0,109.0,62.0,48.0,25.0,16.0,8.0,10.0,6.0,6.0,115.0,72.0,52.0,22.0,16.0,8.0,10.0,36.0,1140.0,70.0,718.0
2017-0301,293-2017-0301,106210,104907,6-7(6) 7-5 6-3,3,R16,143.0,15.0,6.0,105.0,66.0,53.0,26.0,17.0,5.0,5.0,8.0,2.0,90.0,64.0,50.0,16.0,16.0,1.0,3.0,54.0,848.0,434.0,94.0
2017-0301,294-2017-0301,105449,104545,6-3 5-7 7-6(3),3,QF,134.0,12.0,2.0,94.0,60.0,51.0,22.0,17.0,1.0,2.0,19.0,4.0,105.0,78.0,59.0,15.0,16.0,9.0,10.0,33.0,1320.0,19.0,1850.0
2017-0301,295-2017-0301,106058,104871,5-7 6-4 6-3,3,QF,129.0,12.0,2.0,87.0,57.0,43.0,18.0,15.0,2.0,4.0,14.0,7.0,131.0,86.0,54.0,23.0,16.0,21.0,25.0,23.0,1710.0,71.0,705.0
2017-0301,296-2017-0301,105311,104898,6-3 6-2,3,QF,57.0,1.0,0.0,53.0,32.0,26.0,13.0,9.0,2.0,2.0,5.0,2.0,45.0,29.0,19.0,7.0,8.0,3.0,6.0,44.0,1030.0,58.0,795.0
2017-0301,297-2017-0301,104571,106210,6-2 6-4,3,QF,70.0,12.0,1.0,45.0,27.0,24.0,12.0,9.0,0.0,0.0,5.0,1.0,59.0,40.0,23.0,9.0,9.0,4.0,7.0,36.0,1140.0,54.0,848.0
2017-0301,298-2017-0301,106058,105449,6-4 6-3,3,SF,70.0,2.0,3.0,57.0,30.0,23.0,16.0,9.0,1.0,1.0,3.0,4.0,52.0,33.0,26.0,9.0,10.0,1.0,4.0,23.0,1710.0,33.0,1320.0
2017-0301,299-2017-0301,105311,104571,6-1 7-5,3,SF,72.0,3.0,2.0,59.0,41.0,32.0,11.0,10.0,1.0,1.0,1.0,5.0,48.0,21.0,15.0,13.0,9.0,1.0,4.0,44.0,1030.0,36.0,1140.0
2017-0301,300-2017-0301,106058,105311,6-3 5-7 6-3,3,F,116.0,13.0,3.0,78.0,54.0,43.0,11.0,15.0,1.0,4.0,10.0,3.0,95.0,60.0,40.0,14.0,15.0,4.0,9.0,23.0,1710.0,44.0,1030.0
