country_ioc,average,win_num,name
SWE,23.797297297297298,49,Markus Eriksson                                                       
SWE,23.797297297297298,74,Linnea Malmqvist                                                      
SWE,23.797297297297298,29,Anette Munozova                                                       
SWE,23.797297297297298,41,Brenda Njuki                                                          
SWE,23.797297297297298,156,Mikael Ymer                                                           
SWE,23.797297297297298,126,Fanny Ostlund                                                         
SWE,23.797297297297298,25,Louise Brunskog                                                       
SWE,23.797297297297298,36,Ida Jarlskog                                                          
SWE,23.797297297297298,28,Julita Saner                                                          
SWE,23.797297297297298,65,Susanne Celik                                                         
SWE,23.797297297297298,170,Elias Ymer                                                            
SWE,23.797297297297298,132,Jacqueline Cabaj Awad                                                 
SWE,23.797297297297298,69,Marina Yudanov                                                        
SWE,23.797297297297298,47,Cornelia Lister                                                       
SWE,23.797297297297298,40,Caijsa Wilda Hennemann                                                
SWE,23.797297297297298,44,Kajsa Rinaldo Persson                                                 
SWE,23.797297297297298,86,Johanna Larsson                                                       
THA,20.571428571428573,38,Varatchaya Wongteanchai                                               
THA,20.571428571428573,29,Noppawan Lertcheewakarn                                               
THA,20.571428571428573,30,Tamachan Momkoonthod                                                  
THA,20.571428571428573,22,Varunya Wongteanchai                                                  
THA,20.571428571428573,25,Watsachol Sawasdee                                                    
THA,20.571428571428573,113,Luksika Kumkhum                                                       
THA,20.571428571428573,21,Kamonwan Buayam                                                       
THA,20.571428571428573,91,Nudnida Luangnam                                                      
THA,20.571428571428573,33,Wishaya Trongcharoenchaikul                                           
THA,20.571428571428573,29,Nicha Lertpitaksinchai                                                
THA,20.571428571428573,60,Patcharin Cheapchandej                                                
THA,20.571428571428573,29,Chompoothip Jandakate                                                 
THA,20.571428571428573,23,Mananchaya Sawangkaew                                                 
THA,20.571428571428573,93,Bunyawi Thamchaiwat                                                   
THA,20.571428571428573,115,Peangtarn Plipuech                                                    
TJK,2.5,3,Anastasiya Tursunova                                                  
TPE,29.386363636363637,80,Tung Lin Wu                                                           
TPE,29.386363636363637,52,Ching Wen Hsu                                                         
TPE,29.386363636363637,116,Ya Hsuan Lee                                                          
TPE,29.386363636363637,77,Yen Hsun Lu                                                           
TPE,29.386363636363637,67,Tsung Hua Yang                                                        
TPE,29.386363636363637,53,Joanna Garland                                                        
TPE,29.386363636363637,72,Hua Chen Lee                                                          
TPE,29.386363636363637,112,Pei Chi Lee                                                           
TPE,29.386363636363637,105,Su Wei Hsieh                                                          
TPE,29.386363636363637,82,Kai Chen Chang                                                        
TPE,29.386363636363637,53,En Shuo Liang                                                         
TPE,29.386363636363637,51,Chun Hsin Tseng                                                       
TPE,29.386363636363637,158,Jason Jung                                                            
TRI,8.3333333333333339,11,Breana Stampfli                                                       
TRI,8.3333333333333339,12,Yolande Leacock                                                       
TUN,23.888888888888889,73,Chiraz Bechri                                                         
TUN,23.888888888888889,128,Malek Jaziri                                                          
TUN,23.888888888888889,24,Skander Mansouri                                                      
TUN,23.888888888888889,150,Ons Jabeur                                                            
TUR,21.375,32,Cemre Anil                                                            
TUR,21.375,60,Ilay Yoruk                                                            
TUR,21.375,45,Zeynep Sonmez                                                         
TUR,21.375,75,Altug Celikbilek                                                      
TUR,21.375,33,Marsel Ilhan                                                          
TUR,21.375,104,Berfu Cengiz                                                          
TUR,21.375,110,Cem Ilkel                                                             
TUR,21.375,130,Cagla Buyukakcay                                                      
TUR,21.375,152,Pemra Ozgen                                                           
TUR,21.375,124,Basak Eraydin                                                         
TUR,21.375,116,Melis Sezer                                                           
TUR,21.375,110,Ipek Soylu                                                            
TUR,21.375,102,Ipek Oz                                                               
UKR,30.55140186915888,101,Dayana Yastremska                                                     
UKR,30.55140186915888,40,Denys Molchanov                                                       
UKR,30.55140186915888,127,Kateryna Kozlova                                                      
UKR,30.55140186915888,109,Ganna Poznikhirenko                                                   
UKR,30.55140186915888,110,Anastasia Zarytska                                                    
UKR,30.55140186915888,118,Illya Marchenko                                                       
UKR,30.55140186915888,33,Elizaveta Ianchuk                                                     
UKR,30.55140186915888,82,Lesia Tsurenko                                                        
UKR,30.55140186915888,36,Sofiya Kovalets                                                       
UKR,30.55140186915888,39,Dasha Lopatetskaya                                                    
UKR,30.55140186915888,40,Kateryna Sliusar                                                      
UKR,30.55140186915888,54,Alona Fomina                                                          
UKR,30.55140186915888,160,Elina Svitolina                                                       
UKR,30.55140186915888,31,Veronika Kapshay                                                      
UKR,30.55140186915888,136,Valeriya Strakhova                                                    
UKR,30.55140186915888,132,Anhelina Kalinina                                                     
UKR,30.55140186915888,47,Daria Snigur                                                          
UKR,30.55140186915888,152,Maryna Zanevska                                                       
UKR,30.55140186915888,104,Maryna Chernyshova                                                    
UKR,30.55140186915888,95,Olga Ianchuk                                                          
UKR,30.55140186915888,38,Oleksandra Korashvili                                                 
UKR,30.55140186915888,88,Kateryna Bondarenko                                                   
UKR,30.55140186915888,164,Sergiy Stakhovsky                                                     
UKR,30.55140186915888,112,Katarina Zavatska                                                     
UKR,30.55140186915888,86,Marta Kostyuk                                                         
UKR,30.55140186915888,37,Viktoriia Dema                                                        
UKR,30.55140186915888,59,Anastasiya Vasylyeva                                                  
UKR,30.55140186915888,76,Marianna Zakarlyuk                                                    
UKR,30.55140186915888,127,Valentyna Ivakhnenko                                                  
UKR,30.55140186915888,99,Anastasiya Shoshyna                                                   
URU,19.636363636363637,62,Martin Cuevas                                                         
URU,19.636363636363637,127,Pablo Cuevas                                                          
USA,25.809803921568626,60,Jessie Aney                                                           
USA,25.809803921568626,52,Austin Krajicek                                                       
USA,25.809803921568626,138,Sofia Kenin                                                           
USA,25.809803921568626,77,Evan King                                                             
USA,25.809803921568626,106,Robin Anderson                                                        
USA,25.809803921568626,139,Ernesto Escobedo                                                      
USA,25.809803921568626,33,Liam Caruana                                                          
USA,25.809803921568626,38,Hailey Baptiste                                                       
USA,25.809803921568626,132,Dasha Ivanova                                                         
USA,25.809803921568626,29,Lorraine M Guillermo                                                  
USA,25.809803921568626,179,Taylor Fritz                                                          
USA,25.809803921568626,48,Evan Song                                                             
USA,25.809803921568626,28,Lauren Embree                                                         
USA,25.809803921568626,31,Raveena Kingsley                                                      
USA,25.809803921568626,32,Vania King                                                            
USA,25.809803921568626,68,Maria Sanchez                                                         
USA,25.809803921568626,110,Nicole Gibbs                                                          
USA,25.809803921568626,29,Madeleine Kobelt                                                      
USA,25.809803921568626,33,Alexa Guarachi                                                        
USA,25.809803921568626,102,Noah Rubin                                                            
USA,25.809803921568626,26,Alycia Parks                                                          
USA,25.809803921568626,48,Tori Kinard                                                           
USA,25.809803921568626,125,Sachia Vickery                                                        
USA,25.809803921568626,133,Marcos Giron                                                          
USA,25.809803921568626,79,Dennis Novikov                                                        
USA,25.809803921568626,38,Alexa Glatch                                                          
USA,25.809803921568626,45,Raymond Sarmiento                                                     
USA,25.809803921568626,28,Alexa Graham                                                          
USA,25.809803921568626,148,Mackenzie McDonald                                                    
USA,25.809803921568626,51,Daniel Nguyen                                                         
USA,25.809803921568626,72,Kevin King                                                            
USA,25.809803921568626,99,Claire Liu                                                            
USA,25.809803921568626,98,Danielle Lao                                                          
USA,25.809803921568626,41,Sofia Sewing                                                          
USA,25.809803921568626,31,Pamela Montez                                                         
USA,25.809803921568626,31,Ryan Shane                                                            
USA,25.809803921568626,120,Steve Johnson                                                         
USA,25.809803921568626,68,Katerina Stewart                                                      
USA,25.809803921568626,69,Brandon Nakashima                                                     
USA,25.809803921568626,135,Reilly Opelka                                                         
USA,25.809803921568626,126,Mitchell Krueger                                                      
USA,25.809803921568626,28,Julia Elbaba                                                          
USA,25.809803921568626,37,Katie Volynets                                                        
USA,25.809803921568626,44,Jenson Brooksby                                                       
USA,25.809803921568626,81,Madison Keys                                                          
USA,25.809803921568626,38,Michael Redlicki                                                      
USA,25.809803921568626,108,Usue Maitane Arconada                                                 
USA,25.809803921568626,63,Quinn Gleason                                                         
USA,25.809803921568626,91,Caroline Dolehide                                                     
USA,25.809803921568626,39,Jessica Failla                                                        
USA,25.809803921568626,78,Sebastian Korda                                                       
USA,25.809803921568626,58,Amy Zhu                                                               
USA,25.809803921568626,62,Maria Mateas                                                          
USA,25.809803921568626,53,Serena Williams                                                       
USA,25.809803921568626,102,Chieh Yu Hsu                                                          
USA,25.809803921568626,46,Caty Mcnally                                                          
USA,25.809803921568626,110,Danielle Rose Collins                                                 
USA,25.809803921568626,44,Julia Boserup                                                         
USA,25.809803921568626,86,Donald Young                                                          
USA,25.809803921568626,69,Louisa Chirico                                                        
USA,25.809803921568626,51,Cori Gauff                                                            
USA,25.809803921568626,121,Asia Muhammed                                                         
USA,25.809803921568626,121,Jamie Loeb                                                            
USA,25.809803921568626,149,Chi Chi Scholl                                                        
USA,25.809803921568626,95,Ellie Halbauer                                                        
USA,25.809803921568626,165,Frances Tiafoe                                                        
USA,25.809803921568626,135,Tennys Sandgren                                                       
USA,25.809803921568626,129,Bernarda Pera                                                         
USA,25.809803921568626,139,Michael Mmoh                                                          
USA,25.809803921568626,86,Alexander Sarkissian                                                  
USA,25.809803921568626,40,Elizabeth Mandlik                                                     
USA,25.809803921568626,27,Taylor Ng                                                             
USA,25.809803921568626,51,Jessica Ho                                                            
USA,25.809803921568626,59,Kayla Day                                                             
USA,25.809803921568626,28,Sarah Lee                                                             
USA,25.809803921568626,49,Jared Hiltzik                                                         
USA,25.809803921568626,56,Catherine Harrison                                                    
USA,25.809803921568626,85,Catherine Cartan Bellis                                               
USA,25.809803921568626,58,Venus Williams                                                        
USA,25.809803921568626,82,Jc Aragone                                                            
USA,25.809803921568626,63,Jared Donaldson                                                       
USA,25.809803921568626,61,Irina Falconi                                                         
USA,25.809803921568626,128,Jennifer Brady                                                        
USA,25.809803921568626,92,Sam Querrey                                                           
USA,25.809803921568626,117,Kristie Ahn                                                           
USA,25.809803921568626,59,Ashley Kratzer                                                        
USA,25.809803921568626,116,Christina Mchale                                                      
USA,25.809803921568626,32,Chanelle Van Nguyen                                                   
USA,25.809803921568626,39,Nadia Echeverria Alam                                                 
USA,25.809803921568626,33,Collin Altamirano                                                     
USA,25.809803921568626,52,Sanaz Marand                                                          
USA,25.809803921568626,101,Bradley Klahn                                                         
USA,25.809803921568626,75,Amanda Anisimova                                                      
USA,25.809803921568626,73,Emina Bektas                                                          
USA,25.809803921568626,30,Roosh Wijesundera                                                     
USA,25.809803921568626,43,Whitney Osuigwe                                                       
USA,25.809803921568626,89,Francesca Di Lorenzo                                                  
USA,25.809803921568626,26,Zoe Gwen Scandalis                                                    
USA,25.809803921568626,163,Denis Kudla                                                           
USA,25.809803921568626,68,Sloane Stephens                                                       
USA,25.809803921568626,160,Bjorn Fratangelo                                                      
USA,25.809803921568626,38,Lauren Albanese                                                       
USA,25.809803921568626,74,Sekou Bangoura                                                        
USA,25.809803921568626,123,Grace Min                                                             
USA,25.809803921568626,28,Nadja Gilchrist                                                       
USA,25.809803921568626,32,Alex Rybakov                                                          
USA,25.809803921568626,119,Varvara Lepchenko                                                     
USA,25.809803921568626,110,Stefan Kozlov                                                         
USA,25.809803921568626,99,Hanna Chang                                                           
USA,25.809803921568626,77,Allie Kiick                                                           
USA,25.809803921568626,73,Coco Vandeweghe                                                       
USA,25.809803921568626,49,Shelby Talcott                                                        
USA,25.809803921568626,117,Jessica Pegula                                                        
USA,25.809803921568626,72,Ann Li                                                                
USA,25.809803921568626,109,Taylor Townsend                                                       
USA,25.809803921568626,27,Rasheeda Mcadoo                                                       
USA,25.809803921568626,62,J.J. Wolf                                                             
USA,25.809803921568626,122,Lauren Davis                                                          
USA,25.809803921568626,68,Ulises Blanch                                                         
USA,25.809803921568626,133,John Isner                                                            
USA,25.809803921568626,30,Ronit Yurovsky                                                        
USA,25.809803921568626,108,Alison Riske                                                          
USA,25.809803921568626,137,Madison Brengle                                                       
USA,25.809803921568626,53,Victoria Duval                                                        
USA,25.809803921568626,90,Jennifer Elie                                                         
USA,25.809803921568626,41,Bethanie Mattek Sands                                                 
USA,25.809803921568626,89,Tim Smyczek                                                           
USA,25.809803921568626,94,Ryan Harrison                                                         
USA,25.809803921568626,61,Maxime Cressy                                                         
USA,25.809803921568626,90,Christopher Eubanks                                                   
USA,25.809803921568626,57,Jacqueline Cako                                                       
USA,25.809803921568626,62,Sophie Chang                                                          
USA,25.809803921568626,82,Jack Sock                                                             
USA,25.809803921568626,27,Samantha Crawford                                                     
USA,25.809803921568626,150,Tommy Paul                                                            
USA,25.809803921568626,36,Emma Davis                                                            
USA,25.809803921568626,61,Christian Harrison                                                    
USA,25.809803921568626,39,Sabrina Santamaria                                                    
USA,25.809803921568626,122,Ayla Aksu                                                             
USA,25.809803921568626,79,Thai Son Kwiatkowski                                                  
USA,25.809803921568626,32,Hurricane Tyra Black                                                  
USA,25.809803921568626,85,Shelby Rogers                                                         
UZB,19.26829268292683,123,Denis Istomin                                                         
UZB,19.26829268292683,101,Nigina Abduraimova                                                    
UZB,19.26829268292683,161,Sabina Sharipova                                                      
UZB,19.26829268292683,37,Albina Khabibulina                                                    
UZB,19.26829268292683,52,Akgul Amanmuradova                                                    
UZB,19.26829268292683,147,Vlada Ekshibarova                                                     
UZB,19.26829268292683,33,Khumoun Sultanov                                                      
VEN,22.545454545454547,28,Aymet Uzcategui                                                       
VEN,22.545454545454547,149,Andrea Gamiz                                                          
VEN,22.545454545454547,29,Ricardo Rodriguez                                                     
VEN,22.545454545454547,27,Luis David Martinez                                                   
VIE,6.666666666666667,18,Nam Hoang Ly                                                          
ZIM,19.5,24,Benjamin Lock                                                         
ZIM,19.5,31,Takanyi Garanganga                                                    
ZIM,19.5,56,Valeria Bhunu                                                         
